CLAVE,SITIO,ESTADO,LATITUD,LONGITUD,SEMAFORO,CLUSTER
OCPYU4936,DESEMBOCADURA DEL PUERTO DE ABRIGO DE PROGRESO,YUCATAN,21.28095,-89.70366,Verde,0
OCPYU4937,PROGRESO,YUCATAN,21.28721,-89.6677,Verde,0
OCPYU4938,PUERTO PROGRESO 2,YUCATAN,21.2977,-89.60728,Verde,0
OCPYU4939,PUERTO PROGRESO 1,YUCATAN,21.30405,-89.56637,Verde,0
OCPYU4940,TELCHAC,YUCATAN,21.3453,-89.26385,Verde,0
OCPYU4941,CHABIHAU,YUCATAN,21.35767,-89.1179,Verde,0
OCPYU4942,DZILAM DE BRAVO,YUCATAN,21.39256,-88.89789,Verde,0
OCPYU4949,PARQUE ESTATAL LAGUNAS DE YALAHAU 2,YUCATAN,20.65711,-89.21893,Rojo,0
OCPYU4967,SISAL,YUCATAN,21.16805,-90.03312,Verde,0
OCPYU4968,RESERVA DE LA BIOSFERA RIA CELESTUN 3,YUCATAN,20.9332,-90.34974,Verde,0
OCPYU4969,RESERVA DE LA BIOSFERA RIA CELESTUN 1,YUCATAN,20.91112,-90.35282,Verde,0
OCPYU4970,RESERVA DE LA BIOSFERA,YUCATAN,20.8883,-90.35449,Verde,0
OCPYU4971,RESERVA DE LA BIOSFERA RIA CELESTUN 2,YUCATAN,20.84683,-90.3815,Verde,0
OCPYU4972,RESERVA DE LA BIOSFERA CELESTUN,YUCATAN,20.8579,-90.38184,Verde,0
OCRBR4974M2,RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,NUEVO LEON,25.81193,-100.34495,Amarillo,1
OCRBR4975M2,RIO PESQUERIA AGUAS ABAJO PUENTE ALCALI,NUEVO LEON,25.7846,-100.53198,Rojo,2
OCRBR4976M2,RIO ALAMO POBLADO PALO ALTO,NUEVO LEON,26.49475,-99.75414,Amarillo,1
OCRBR4977M1,PUENTE CARRETERA A COLOMBIA AGUAS ARRIBA,NUEVO LEON,26.5059,-100.43459,Amarillo,1
OCRBR4978M1,CHARCO DEL LOBO,NUEVO LEON,26.49355,-100.21079,Amarillo,1
OCRBR4979M1,TOMA SANTA FE,NUEVO LEON,26.49718,-100.41916,Amarillo,1
OCRBR4981M1,RIO CANDELA FRENTE A EJIDO HORCONES,NUEVO LEON,27.1715,-100.41341,Amarillo,1
OCRBR4982M1,CAÑON RIO BUSTAMANTE,NUEVO LEON,26.54214,-100.5377,Amarillo,1
OCRBR4983M1,RIO CANDELA (PASO DE LAGUNA EN CARROZA AGUAS ARRIBA LAMPAZOS),NUEVO LEON,27.02373,-100.5369,Amarillo,1
OCRBR4984M1,RIO CANDELA (AGUAS ABAJO DE LAGUNAS DE OXIDACION DE LAMPAZOS),NUEVO LEON,27.04247,-100.53735,Amarillo,1
OCRBR4986M1,RIO SALADO AGUAS ARRIBA DE LA PTAR ANAHUAC,NUEVO LEON,27.23572,-100.14017,Amarillo,1
OCRBR4987M1,RIO SALADO (AGUAS DEBAJO DE PTAR ANAHUAC),NUEVO LEON,27.16863,-100.02195,Amarillo,1
OCRBR4988M1,RIO SALADO (PASO DE LAS MUJERES),NUEVO LEON,26.88765,-99.86941,Amarillo,1
OCRBR4991M1,RIO SALINAS AGUAS ARRIBA PTAR MINA,NUEVO LEON,25.98879,-100.51964,Amarillo,1
OCRBR4992M1,RIO SALINAS AGUAS ABAJO PTAR MINA,NUEVO LEON,25.98908,-100.51886,Amarillo,1
OCRBR4993M1,RIO SALINAS (AGUAS ARRIBA LAGUNA OX. HIDALGO),NUEVO LEON,25.97253,-100.43202,Amarillo,1
OCRBR4994M1,RIO SALINAS (AGUAS ARRIBA PTAR ABASOLO),NUEVO LEON,25.94284,-100.40315,Amarillo,1
OCRBR4995M1,RIO SALINAS (AGUAS ARRIBA PTAR EL CARMEN),NUEVO LEON,25.9294,-100.35395,Amarillo,1
OCRBR4996M1,RIO SALINAS (AGUAS ABAJO LAGUNAS DEL CARMEN),NUEVO LEON,25.94044,-100.3199,Amarillo,1
OCRBR4997M1,RIO SALINAS (AGUAS ABAJO PTAR SALINAS VICTORIA),NUEVO LEON,25.96954,-100.26706,Amarillo,1
OCRBR5000M1,CIENEGA DE FLORES,NUEVO LEON,25.95033,-100.17044,Amarillo,1
OCRBR5002M1,AGUAS ARRIBA DEL RASTRO TIF,NUEVO LEON,25.97531,-100.20316,Amarillo,1
OCRBR5003M1,RIO SALINAS (AGUAS ABAJO LAGUNAS OXIDACION CIENEGA DE FLORES),NUEVO LEON,25.92294,-100.15656,Rojo,2
OCRBR5004M1,REAL SAN PEDRO,NUEVO LEON,25.91999,-100.1415,Amarillo,0
OCRBR5005M1,RIO SALINAS (AGUAS ARRIBA LAGUNA OXIDACION ZUAZUA),NUEVO LEON,25.89146,-100.10119,Amarillo,1
